skiier_id,age_class,start_group,smagan,mangsbodarna,risberg,evertsberg,oxberg,hokberg,eldris,mora
7143,45,6,4103,7641,10475,13957,17756,20717,23337,25783
12380,35,9,6117,10907,15342,21079,26605,30193,33868,37036
2475,35,10,6872,12133,16949,22789,27708,31009,34115,36776
5655,45,10,6924,11892,16877,21931,27371,30753,34379,37216
3702,40,10,6490,11279,15368,20449,25727,29407,32809,35571
11419,21,2,2539,4932,6919,9313,11882,13629,15526,17140
832,21,8,5572,10001,13701,18084,22723,26171,29530,32323
2706,55,2,2409,5004,7027,9860,12637,14574,16858,18722
8456,40,5,3854,6995,9368,12508,15759,17818,20095,22055
4688,21,10,7468,12641,17085,23163,28972,32951,37084,41600
5761,40,0,2110,4506,6349,8779,11203,12849,14613,16290
3197,55,10,6567,11082,15099,20079,25227,28807,32490,35477
9395,45,8,4983,9003,12111,15854,20019,22783,25932,28520
4285,40,4,3211,6145,8529,11590,14957,17061,19318,21276
10015,50,1,2196,4575,6528,8941,11414,13189,14861,16528
533,21,2,2581,5196,7343,10068,12867,14917,16717,18609
1557,50,2,2862,5560,7800,10577,13555,15616,17695,19542
13402,40,10,6077,10721,15064,20304,25534,29075,32554,35509
10438,60,9,6726,11588,16411,22455,28801,32962,37217,41254
12542,45,5,3728,6857,9318,12524,16192,18779,21392,23569
9261,40,10,6192,10700,15010,20680,26135,29893,34009,37115
4876,45,8,4777,8830,12506,16865,21532,24813,28061,30712
5658,45,8,4927,9035,12631,17137,21818,25325,28712,31567
307,21,4,3234,6056,8413,11660,14896,17197,19529,21602
1352,21,1,1976,4377,6300,8449,10836,12564,14564,16186
6423,45,7,4766,8696,11945,16146,20624,24011,27097,29821
4875,40,7,4585,8697,12380,17203,22096,25563,28952,31728
11187,45,5,3684,7042,10150,13722,17737,20900,23903,26420
2520,50,5,4905,8800,11805,15258,19161,21877,24701,27090
5966,21,3,2685,5332,7478,10201,13031,14957,17044,18730
5435,70,6,4281,8039,10976,14917,18747,21536,24557,26902
4470,45,9,5355,9616,13758,18665,24074,27359,30759,33789
8571,40,5,3547,7015,10070,13883,18041,21035,24290,26601
12839,21,8,4825,9105,12743,17395,23070,26862,30484,33601
131,55,8,4797,9113,12792,17365,22966,26666,30551,33630
10611,50,5,3644,6997,9749,13271,16969,19514,22256,24467
4739,35,9,5877,10479,14306,18935,24032,27016,30358,33227
1848,21,1,2096,4392,6211,8463,10865,12405,14210,15604
10567,45,5,3603,6669,9213,12574,16437,18769,21241,23281
741,21,3,2944,5802,8044,10956,13927,15969,18071,19925
6310,55,2,2873,5393,7601,10205,13041,14805,16881,18503
9441,35,6,4348,7834,10687,14324,18578,21495,24041,26468
5409,21,8,5517,10153,14128,18793,23746,26992,30421,33272
6639,55,9,5990,10670,14833,19782,24684,28134,31871,34766
5950,50,10,7632,13634,19143,25175,31234,35034,39342,43265
13358,19-20,3,NA,NA,NA,NA,14852,17131,19446,21580
1336,21,1,2546,5045,7073,9687,12240,14089,16018,17662
2250,21,10,6022,11108,15777,21248,27276,31423,35694,39070
8368,40,6,4177,7736,10360,13711,17373,19817,22358,24498
3268,45,7,4211,7927,11347,15277,19676,22788,25825,28339
8837,65,7,5014,9082,12570,17168,21603,24870,27919,30452
8677,50,5,3811,7284,10051,13702,17549,20382,23261,25303
993,21,2,2542,5005,6958,9445,11944,13721,15607,17004
4858,35,7,4379,8015,11223,14943,19542,22559,25517,27913
12574,21,9,5834,10475,14628,20609,26549,30133,34089,37361
9473,21,5,3856,7184,9706,12835,16320,18667,21061,23086
7919,50,6,4635,8382,11424,15397,19821,22811,25949,28494
10920,35,6,4507,8149,11267,14925,19170,22600,25791,28182
1195,50,5,3536,6617,9051,12232,15588,17822,20253,22348
5507,21,4,3304,6478,9098,12376,15879,18117,20700,22800
10919,40,1,2298,4732,6820,9540,12224,14134,15986,17657
1221,21,10,6153,11403,16302,23161,29945,33578,38057,42631
720,21,3,2669,5215,7347,10058,12881,14631,16601,18369
7277,55,6,3869,7321,9936,13226,16914,19367,21776,23946
4142,40,5,3386,6403,8960,12255,15799,18391,20755,22878
6335,45,4,3059,5968,8420,11523,14594,16770,19061,20870
10019,50,2,2577,5101,7102,9707,12230,14089,16027,17693
3647,21,7,5268,9647,13504,18831,24344,28479,32436,35422
8406,45,9,5590,9791,13280,17483,22343,25357,28423,31202
10888,45,10,7574,13621,19404,25158,31295,35295,39472,43671
10178,21,9,6053,10549,14207,19109,24187,27769,31414,34260
12107,21,10,6190,11052,15367,20660,26011,29485,33134,36010
10448,21,3,2826,5883,8441,11574,14851,17043,19319,21304
11142,60,4,3626,7075,10276,13828,18030,21297,24144,26737
12671,45,9,6220,11055,15449,20777,26290,29922,33649,36764
6512,45,6,4663,8342,11239,15253,19432,22652,25789,28377
480,45,6,4382,8444,11857,16587,21852,26053,30038,33887
12892,21,7,4372,8202,11217,15150,19546,22719,25714,27978
11300,45,2,2567,5163,7225,9877,12619,14466,16559,18112
13625,55,5,3811,7296,10230,14132,18596,21808,24673,27224
12829,40,9,5633,10160,14263,19351,25371,29517,33410,36514
6680,60,5,3527,6923,9743,13444,17560,20318,23119,25634
6550,21,7,4335,8220,11325,15144,19556,22694,25635,28018
1555,50,6,3960,7737,10751,14565,19301,22533,25477,28164
12379,40,2,2574,5150,7323,10019,12752,14558,16532,18306
7650,45,10,5094,8923,12110,16415,20774,23827,26914,29515
797,60,4,3021,5885,8276,11403,14582,17006,19301,21464
11133,21,5,4007,7367,10049,13480,17276,19647,22237,24540
4474,60,3,2991,5797,8193,11547,14865,17173,19557,21644
9398,21,4,3051,6064,8487,11697,14996,17261,19699,21788
9010,50,10,7509,13115,18770,24637,30671,34952,39411,42985
4283,40,6,3834,7305,10226,13888,18227,21300,24240,26726
3570,35,8,4981,9073,12477,16924,21698,25012,28042,30655
8170,21,10,6547,11464,15726,20965,26414,30198,34072,37131
1717,60,8,5143,9256,12726,16999,21837,25196,28664,31411
10559,45,4,3171,6038,8455,11440,14485,16803,19119,21067
2676,40,5,3964,7397,10260,13843,18149,21184,24186,26538
11022,21,7,4784,8579,11587,15385,19619,22550,25308,27793
9267,45,9,6480,11251,15371,20758,25965,29489,33142,35877
10384,21,4,3517,6544,8944,12293,15573,18242,20611,22658
2188,21,5,3913,7143,9564,12756,15838,18144,20509,22556
13138,55,6,4100,7725,10529,14205,18136,20814,23589,25895
2356,21,5,3935,7157,9546,12959,16453,18882,21343,23577
10569,70,9,5070,9193,12944,17491,22277,25558,28815,31849
13320,35,1,2112,4429,6282,8420,10803,12395,14109,15599
11975,21,7,5089,9101,12472,16557,21524,24582,29721,32341
11736,40,1,2326,4794,6782,9479,12153,14058,15903,17609
12049,40,2,2673,5324,7527,10443,13431,15558,17585,19499
465,50,7,4488,8344,11700,15696,20365,23270,26364,28954
4374,55,7,5735,10170,14651,19849,25334,28776,32364,35544
6921,35,7,4572,8305,11258,15141,19916,22937,25874,28421
7546,45,8,5770,10356,14436,19892,24802,27971,31434,34511
141,40,8,5214,9014,12157,16302,20837,23983,27101,29820
12487,35,10,6053,10524,14410,19341,24994,28381,31960,34806
6212,45,1,2351,4881,6963,9427,12172,14071,16025,17653
13487,40,10,7323,12816,16766,21666,26942,30180,33714,36678
5968,45,8,4574,8638,11846,16103,20627,23684,27041,29894
12786,45,8,5113,10084,14700,20496,25918,29745,33498,36647
11443,45,7,5067,9070,13070,17469,22079,25324,28680,31519
6906,35,6,3764,7364,10306,14178,18837,21927,24928,27698
10463,21,3,3154,6048,8434,11532,14381,16267,18412,20040
8998,45,10,7108,12610,17219,23159,29194,33073,37183,40480
11617,65,3,3039,5751,8031,10881,13547,15573,17645,19399
8732,21,9,5778,10492,14513,20290,25516,29264,32636,35598
4987,21,3,2598,5239,7443,10340,13472,15722,18109,20075
339,40,6,4382,8416,11556,15823,20317,23586,26723,29399
13482,40,5,3788,7099,9835,13321,17114,19768,22315,24469
10659,35,10,6992,12262,17340,23240,28992,33251,37813,41814
11804,21,5,3528,6685,9101,12396,15809,18109,20620,22758
13330,45,9,7484,12531,17703,23822,30371,34459,39016,42719
5671,45,6,4027,7504,10327,13894,17831,20784,23583,26083
3361,21,2,2530,5142,7401,10014,12889,14799,16837,18589
6417,45,7,4372,8057,11433,15476,20186,23438,26408,29171
10736,35,10,7470,13277,18613,24364,30012,34101,38432,42353
5580,21,9,5456,9768,13459,18174,23217,27191,30798,33716
8366,65,10,5901,10344,14342,18915,23827,27203,30729,33665
4856,21,1,2032,4344,6273,8628,10979,12666,14541,16004
10575,55,4,3980,7521,10328,13864,17671,20448,23301,25750
9240,21,0,1977,4342,6257,8349,10542,12084,13945,15526
11085,45,10,5362,9523,12993,17220,22133,25478,28611,31272
4029,45,10,6955,12394,17167,23184,29400,33703,38407,42049
6119,45,3,2611,5285,7535,10362,13226,15311,17492,19258
4065,40,4,3045,5954,8321,11358,14645,16711,19013,21003
7638,21,9,5502,10469,15042,20568,26333,30174,34037,37302
331,50,10,7481,13091,18302,24806,30622,34160,38870,42481
7321,21,1,2197,4546,6511,8940,11487,13116,15044,16743
4325,21,0,2143,4461,6426,8776,11214,12777,14725,16327
7438,35,2,2528,5119,7254,9949,12679,14676,16725,18368
734,55,6,4806,8640,11894,16537,21343,24447,27859,30501
5742,45,9,6630,11379,15749,21170,26565,30128,33809,37061
2761,21,10,6757,11833,15843,20863,26209,29848,33342,36161
11884,21,7,4463,8109,10919,14516,18519,21103,23826,26348
11457,35,4,3212,6050,8410,11458,14715,17014,19177,20994
13577,45,6,4377,7860,10777,14170,18335,21091,23767,26346
2972,55,7,4793,8808,12277,16672,22134,25670,28809,31646
5678,40,8,5190,9273,12790,17132,21669,24571,27685,30233
12619,21,10,6853,12091,17293,23248,28780,32521,37061,40212
7139,45,4,3903,6883,9197,12049,14895,16748,18743,20453
11349,45,5,4184,7869,10623,14007,17816,20349,22986,25378
8498,55,6,5138,9297,12840,17218,21694,24846,28155,30868
576,40,4,3315,6305,9013,12562,16193,18758,21213,23394
7470,55,8,5836,10101,13695,18509,23633,27312,31091,34112
2440,21,0,1998,4368,6289,8423,10670,12266,14004,15343
13191,40,4,3595,6645,8944,12050,15029,17172,19201,21161
2229,50,1,2242,4679,6629,9278,11891,13673,15647,17338
11784,65,10,6006,11104,15622,21448,27792,31409,35557,38703
12028,65,6,4661,8601,11951,16100,20352,23366,26243,28697
10260,45,9,5729,10696,15096,20829,25914,29334,32704,35689
1621,50,9,6471,11980,17526,23697,29503,33270,37618,41020
12145,45,7,5194,9325,12750,17242,22243,25767,29234,32015
894,50,8,5067,9324,12809,17106,21784,24782,27959,30740
13220,60,5,3549,7156,10236,14191,18878,22009,25175,27778
3946,21,4,3219,6433,9228,12637,16723,19657,22283,24650
10186,35,6,4136,8015,11654,15915,20384,23596,26493,29001
209,40,3,3091,5828,8064,10998,13719,15803,17765,19658
3288,21,3,2923,5872,8382,11684,15172,17745,20550,22884
10885,55,7,4775,9494,13887,18936,24604,28339,32119,35436
4414,50,9,6170,10679,14811,19724,25209,29001,32549,35538
7263,60,9,5686,10099,14080,18781,23631,27090,30747,33842
1361,60,6,4187,7708,10615,14345,18440,21157,23997,26402
11179,45,8,5868,10429,14545,19872,24960,28294,32117,35241
11289,21,8,5526,9910,13680,18336,23135,26546,29923,32748
1099,55,5,3768,6929,9433,12649,16129,18723,21191,23372
7904,50,3,2958,5534,7728,10507,13475,15473,17533,19335
9217,35,5,3656,7059,10198,13894,18190,21275,24316,26755
12678,21,10,7330,12583,17177,22690,28343,32077,36751,40271
4726,50,8,5610,10069,13809,18872,24643,28348,32385,35478
1530,40,4,3192,6140,8645,11807,15263,17535,19839,21943
7911,40,7,4385,8187,11742,15755,20130,23441,26364,29243
11893,35,6,4585,8470,12204,16331,20507,23852,26593,29111
672,45,7,5452,9576,12907,17411,22069,25485,28535,31101
1163,60,9,5853,10782,15076,20261,25438,28733,32397,35398
11671,60,6,4742,8602,11828,15740,20132,23521,26368,29105
2147,50,5,3855,6966,9445,12573,15860,18242,20493,22750
1513,21,3,3020,5879,8231,11351,14370,16451,18783,20538
6144,21,3,2815,5527,7768,10402,13261,15151,17200,19056
2289,60,7,4984,9136,12804,17434,22709,26581,30336,33166
8608,21,10,7653,12972,17877,23567,29771,33516,37964,41567
12472,45,5,4177,7957,11058,15248,19788,22895,25929,28521
12314,21,4,3327,6131,8283,11137,13880,15929,17859,19647
8240,60,7,4855,9031,12933,17706,22609,26118,29433,32676
11868,40,7,5312,9583,13549,18846,23553,27068,30806,33435
6802,40,10,7308,12807,17987,23896,28700,31893,35253,38200
11819,45,7,5020,8991,12336,16429,20874,23885,27084,29651
3324,21,6,4427,7965,10769,14212,18041,20741,23427,25830
4397,21,6,4357,7854,10855,14401,18823,21936,24743,27176
6079,35,3,3236,6122,8483,11659,15039,17564,19788,21812
9190,50,2,2557,5140,7278,9980,12721,14519,16560,18315
10406,45,6,4299,8227,11554,16054,21002,24849,28525,31561
5489,40,3,3005,6194,8944,12852,16682,19368,22010,24307
8489,21,10,5742,9926,13820,18932,23655,26879,30497,33326
1677,50,9,5847,10711,15515,20516,26960,30793,35164,39106
887,21,10,7330,13032,17996,23682,29877,33114,37210,40592
2813,35,1,2317,4916,7016,9707,12652,14765,16871,18543
3756,40,3,2827,5574,7921,10842,14163,16273,18579,20534
4952,50,2,2807,5451,7583,10272,13174,15141,17007,18765
626,21,7,4870,8531,11393,14749,18510,21139,24052,26456
6727,45,5,3553,6599,8979,12040,15152,17445,19686,21683
4580,45,6,4533,8057,11022,14720,18839,21774,24661,26976
7619,35,8,5728,10488,14840,19928,25231,28475,32202,35324
12288,21,1,2341,4888,6890,9396,12029,13799,15812,17409
635,21,8,5106,9334,12686,16701,21299,24266,27304,30025
12720,21,10,5682,10385,14394,19188,24207,27953,31266,34180
9259,40,5,3842,7268,10240,13788,17822,20531,23262,25592
6235,60,10,6566,11431,15742,20962,26287,29951,33351,36188
9730,40,5,4207,7556,10037,13285,16556,19006,21438,23517
7898,65,3,2846,5595,8126,10957,14103,16267,18366,20281
10823,55,10,7163,12718,17619,23534,29609,33973,38530,42233
413,45,10,7011,12098,16665,22430,28463,32817,37115,41288
13571,50,10,6205,10202,13393,17137,21333,24314,27144,29517
41,40,2,2553,5143,7227,9802,12630,14459,16414,18092
2772,21,6,4863,8438,11135,14389,18525,21264,23931,26215
1590,35,8,5091,9370,13111,17763,22710,26297,29645,32439
8696,50,3,2808,5508,7639,10344,13210,15090,17005,18842
1423,40,2,2349,4828,6911,9606,12387,14338,16429,18054
3503,21,9,5529,10304,15353,21426,26956,30514,34293,37556
9982,21,7,5155,9600,13749,18611,24155,27970,32104,35473
6733,50,2,2590,5212,7342,10130,13010,15043,17088,19033
7859,60,8,6440,11618,15905,21377,26817,30117,34096,37780
1230,45,6,4566,8856,11963,16272,20632,23595,26867,29610
3947,35,5,4173,7584,10316,13835,17684,20361,22983,25366
6543,60,9,5141,9831,13606,18487,23560,27200,31022,34269
5271,21,5,3988,7212,9650,12867,16374,18909,21497,23487
13468,40,3,3017,5902,8407,11553,14694,16927,19155,21262
3634,40,1,2207,4575,6553,8985,11555,13182,15048,16667
12815,40,4,3484,6400,8669,11639,14660,16778,18979,20875
9623,60,9,5716,10141,13969,18708,24103,27370,31202,34196
4583,55,7,4742,8508,12431,17138,22412,25866,29428,32299
5321,45,4,3146,6154,8733,11861,15102,17202,19344,21299
3429,45,7,5046,9043,12433,16500,20846,23872,26731,29375
9556,35,2,2585,5136,7286,9996,12777,14653,16552,18396
10531,50,9,5922,10637,14832,20024,25560,29684,33198,36095
12408,21,10,7464,12753,17385,23177,29082,32908,37791,41784
5355,21,0,2042,4331,6315,8496,10763,12476,14195,15629
8882,40,4,3354,6556,9198,12498,15880,18175,20558,22705
5380,21,4,3781,7034,10059,13571,17736,21042,24265,26690
11936,21,9,5349,9356,12535,16447,20855,23881,27017,29647
7811,45,1,2523,5007,6934,9554,12217,13949,15808,17526
1886,21,10,5866,10242,14282,19930,25456,28836,32382,35308
6652,40,8,5206,9422,12985,17368,22029,25250,28433,31295
5818,75,8,5673,9640,13069,17314,21938,24973,28260,31044
9722,40,10,7074,12251,16730,22508,28439,32528,36835,40527
12383,45,6,4773,8472,11519,15320,19697,22712,25751,28302
5057,35,4,3489,6706,9325,12755,16360,18875,21311,23551
7849,50,5,4432,7947,10855,14557,18711,21828,24615,27056
7468,40,4,3187,6277,8843,12202,16286,18824,21493,23600
12596,35,3,2628,5401,7683,10498,13354,15402,17664,19297
11964,21,10,6096,11352,15958,22322,28534,32628,36872,40445
9219,21,7,4872,8811,12071,16231,20506,23602,26637,28983
4967,50,10,6099,11351,15938,21784,28583,32512,36935,40142
12875,35,8,5840,9816,13268,17366,22161,25096,28240,30940
5660,60,6,4341,8124,11177,14916,18997,21844,24574,26909
9168,21,6,3838,7245,9970,13685,18196,21179,23936,26440
11522,21,9,5841,10699,14703,20258,25599,28852,32473,35415
7422,50,5,4673,8157,10931,14824,18821,21537,24104,26305
427,45,7,5484,9484,13439,17589,22147,25238,28388,31217
11040,45,5,4122,7461,10165,13694,17627,20581,23276,25429
2451,45,7,4976,8922,12593,16777,21825,24836,27884,30453
10573,21,4,3505,6614,9068,12197,15773,18297,20654,22919
10982,21,0,1978,4322,6219,8334,10790,12409,14275,15990
253,45,5,3923,7503,10207,13900,17772,20322,22977,25318
8193,21,10,6529,11548,16288,21752,28166,31602,35644,39124
1474,40,3,2630,5250,7374,10195,13077,15102,17248,19060
5469,55,5,4005,7699,10765,14602,18795,21781,24633,26971
7745,21,0,1980,4326,6235,8424,10770,12385,14019,15483
7180,40,6,5680,10109,13885,18648,23367,26857,30262,33220
6201,21,7,5723,9544,12820,16679,20877,23998,26779,29146
1315,45,10,6966,12068,16716,22595,28953,32950,36985,40161
6655,21,1,2036,4356,6284,8551,10992,12538,14442,15934
7851,45,2,2742,5197,7210,9666,12183,14095,15945,17462
10474,21,0,2033,4353,6270,8362,10707,12287,14096,15627
982,35,8,5074,8979,12239,16610,21255,24427,27762,30417
9537,35,9,5644,10510,14829,20120,25360,29010,32517,35489
13440,45,10,6044,9687,12738,16419,20146,22715,25393,27617
12866,40,5,3736,6775,9144,12234,15337,17439,19504,21494
6281,50,3,2843,5481,7658,10523,13418,15430,17653,19563
2009,50,5,3691,6970,9737,12894,16487,18800,21267,23487
8442,60,9,5569,9810,13370,18025,23228,26757,30125,33094
3296,70,8,6180,11235,16108,21769,28061,31451,35302,38630
267,19-20,10,7215,12382,17013,22612,28169,32170,36056,39091
1215,50,10,7044,12159,16611,22412,28063,31811,35788,39183
12295,19-20,5,4137,7760,10887,14916,19656,22753,25680,28280
11723,50,6,4311,8205,11559,15846,20417,23928,27210,29962
9638,45,6,3770,7109,9840,13176,16838,19726,22322,24512
7927,55,4,3103,6052,8701,11772,14948,17066,19470,21464
12559,21,10,6414,11638,16255,21821,27211,30837,34597,37790
5773,35,7,4624,8575,11918,16204,20336,23371,26277,28798
11508,55,10,6959,11512,15425,20498,25565,29231,32647,35623
11633,19-20,10,6952,12904,18254,24196,29970,33702,38216,42062
7216,35,4,3163,6044,8507,11860,15174,17726,19876,21939
2879,45,7,5433,9382,12661,16860,21507,24748,28016,30778
9299,45,4,3189,6066,8430,11620,14899,17204,19609,21677
7717,21,6,4647,8337,11479,15039,18986,22149,24874,27184
2155,21,7,5643,9740,13190,17637,21909,25270,28609,31188
2006,21,3,2920,5952,8475,11642,14830,17067,19314,21369
2869,40,4,3629,7218,10189,13803,17833,20972,23723,26281
9193,21,4,3187,6160,8808,12476,16582,19767,22698,24823
12378,35,10,6014,10134,13553,18072,22587,25714,29231,32190
1982,21,1,2267,4741,6757,9289,11802,13615,15497,17116
4979,40,8,5513,9636,13137,17519,22715,26102,29348,32239
868,45,0,2058,4428,6332,8727,11140,12937,14923,16387
3932,40,10,6155,10964,15263,20382,25754,29452,32801,35851
4430,60,6,3602,7015,9951,13749,17774,20780,23439,25817
1213,40,7,4374,8545,12305,16664,21738,25089,28503,31237
10666,50,6,3695,7158,10739,14375,18538,21309,23731,26062
9525,21,4,3291,6367,8718,11790,15261,17697,20040,21993
3902,65,9,5909,10556,14948,20047,25585,29366,32789,35714
11963,40,3,3393,6364,8721,11765,14962,17174,19391,21292
8423,55,9,5210,9531,13257,18360,23358,27307,30868,34065
5176,40,10,6698,11999,16927,22472,28603,32633,36906,40617
11680,40,2,2660,5246,7426,10129,12914,14926,17009,18753
6813,35,1,2123,4402,6278,8663,11254,13010,14830,16390
4126,45,3,3120,5984,8325,11322,14501,16697,18861,20950
13291,50,7,4565,8399,12054,16317,21104,24441,27679,30708
7786,21,0,1985,4356,6215,8423,10537,12405,13962,15524
6657,60,8,5547,9808,13423,17831,22456,25911,29344,32133
4835,60,9,5747,10157,14051,18863,23917,27410,30759,33732
4814,21,5,3363,6586,9156,12542,16446,19073,21788,24305
5001,60,10,6077,11072,16062,21675,28158,32586,37450,41311
4314,21,2,2653,5136,7186,9861,12552,14349,16400,17960
1780,21,9,5772,10514,14774,20053,25219,28945,32518,35415
12825,55,2,3225,6169,8797,12120,15810,18460,20920,23232
7760,45,2,3223,6622,12467,17152,22248,25603,28902,31866
12717,35,10,6439,10825,14497,19051,23853,27009,30526,33346
8402,35,1,2159,4437,6492,8969,11478,13128,14997,16496
11866,40,1,2192,4598,6538,8910,11400,13203,14947,16417
1278,45,6,4946,8882,12377,16732,21725,25430,28669,31334
6969,40,8,5338,9578,13245,17916,23218,27149,30846,34024
11175,50,3,2792,5473,7667,10458,13605,15716,17812,19915
11848,45,6,4471,8005,10935,14584,18578,21409,24180,26638
7330,40,5,3921,7484,10339,14000,17914,20673,23315,25580
13244,45,6,3891,7258,10094,13508,17291,19742,22228,24509
